valid_time,t2m,d2m,u10,v10,tp,t2m_celsius,d2m_celsius,precip_mm,precip_mm_scaled,wind_speed,dewpoint_depression_c,wind_dir,rh_percent,heat_index_c,year,month,hour,season,decade,t2m_anom
1990-01-03 18:00:00,282.6091325,280.65619000000004,1.29632569,-1.4191437,0.00021256299999999998,9.459132500000038,7.506190000000032,0.212563,1.275378,1.945001933792902,1.952942500000006,317.58966685979914,87.61344853172905,8.748285794995189,1990,1,18,DJF,1990s,-3.6517197732204707
1990-01-04 00:00:00,280.18555000000003,277.9898625,1.80744935,-1.409225465,0.0,7.035550000000029,4.839862500000024,0.0,0.0,2.3312449078010395,2.1956875000000053,307.9426988055501,85.92221977149627,6.038185182922437,1990,1,0,DJF,1990s,-2.21803530463324
1990-01-04 06:00:00,278.035375,276.5784975,1.876342775,-1.0232543825,0.0,4.885375000000025,3.42849750000002,0.0,0.0,2.2549705184488165,1.4568775000000045,298.6056276039404,90.29133990951024,3.787075264303902,1990,1,6,DJF,1990s,-2.758742714029945
1990-01-04 12:00:00,285.0749225,280.463285,0.370239255,-1.606475825,0.0,11.924922500000022,7.313285000000022,0.0,0.0,1.6561977327568278,4.6116375000000005,347.0218391382821,73.38306826044835,11.0890837545784,1990,1,12,DJF,1990s,-2.044642761773
1990-01-04 18:00:00,284.25622250000004,280.27887,1.9172058,-0.31819153749999995,0.0,11.10622250000003,7.1288700000000205,0.0,0.0,2.0389269491319877,3.977352500000009,279.42327381740137,76.49317373394376,10.269722064164121,1990,1,18,DJF,1990s,-1.7926856757269913
1990-01-05 00:00:00,280.11870999999996,278.6412975,0.07418823499999999,-1.7758789,0.0,6.968710000000016,5.49129750000003,0.0,0.0,1.783831155274004,1.4774124999999856,357.6078309205709,90.31626033854965,6.079394464395481,1990,1,0,DJF,1990s,-2.1198427086046063
1990-01-05 06:00:00,278.7795425,277.82822,-0.9073486500000001,-1.22561645,0.0,5.629542500000028,4.6782200000000245,0.0,0.0,1.5471778413316537,0.9513225000000034,36.513294905369094,93.59869969975797,4.692018353271487,1990,1,6,DJF,1990s,-1.850516948513448
1990-01-05 12:00:00,285.1862725,280.4369525,-1.7414551,-1.4829254,0.0,12.03627250000001,7.286952500000027,0.0,0.0,2.3142392273578443,4.749319999999983,49.584148843820344,72.71584256685301,11.194146750356731,1990,1,12,DJF,1990s,-1.7137526055230143
1990-01-05 18:00:00,284.7517425,282.0279875,-0.17500305500000002,-1.9446410750000003,0.0,11.601742500000015,8.877987500000017,0.0,0.0,2.003134564471221,2.723754999999997,5.142336627777468,83.37009590850512,10.994358143166542,1990,1,18,DJF,1990s,-1.2833927164713632
1990-01-06 00:00:00,280.73724500000003,279.4836125,-1.5573272825,-0.797821055,0.0,7.587245000000024,6.333612500000029,0.0,0.0,1.8719765129354187,1.2536324999999948,62.87386986725892,91.76669010534535,6.797655297195158,1990,1,0,DJF,1990s,-1.5018455235460042
1990-01-06 06:00:00,280.791255,279.85193000000004,-1.2953033500000002,-1.6624908500000002,0.0,7.641255000000029,6.701930000000033,0.0,0.0,2.1447153310173968,0.9393249999999966,37.92337291193758,93.77516142240529,6.909509714918391,1990,1,6,DJF,1990s,0.5742554269748341
1990-01-06 12:00:00,287.47943,283.4567875,-1.5529327375,-0.493743887,0.0,14.329430000000016,10.306787500000027,0.0,0.0,1.6988290414755185,4.022642499999989,72.36230888886496,76.77671058285041,13.822653776329998,1990,1,12,DJF,1990s,0.9339784657117995
1990-01-06 18:00:00,286.17767000000003,283.3207425,-0.023910522500000017,-1.82273865,0.0,13.027670000000029,10.170742500000017,0.0,0.0,1.8610961201265106,2.856927500000012,0.7515578011763182,82.79998612050574,12.547992193146571,1990,1,18,DJF,1990s,0.602626555175787
1990-01-07 00:00:00,282.56463499999995,281.426695,-0.4293365525,-1.1319885075,0.0,9.414635000000004,8.276695000000032,0.0,0.0,1.3240304982985476,1.137939999999972,20.770555569886255,92.60487878446352,8.829670334927663,1990,1,0,DJF,1990s,1.2079921910264577
1990-01-07 06:00:00,281.0996725,280.45893,-0.5832366925,-0.8221435724999999,0.0,7.94967250000002,7.308930000000018,0.0,0.0,1.0786058108994567,0.6407425000000018,35.35226236461074,95.72596355385588,7.299706576128481,1990,1,6,DJF,1990s,1.3358410161675334
